,0,1,2,3,4,5,6,7
0,4.644372940063477,5.5429229736328125,13.831204414367676,1.4813259840011597,9.032036781311035,9.700002670288086,10.278507232666016,14.098811149597168
1,3.868124008178711,4.5978240966796875,13.974873542785645,2.006556987762451,10.23196792602539,9.209688186645508,9.719605445861816,14.752346992492676
2,5.317389011383057,6.549004077911377,14.136771202087402,1.7896729707717896,9.15157413482666,8.030762672424316,10.045181274414062,14.287885665893555
3,4.055047035217285,5.789340972900391,13.633429527282715,2.058026075363159,9.899510383605957,8.737488746643066,10.407604217529297,13.487584114074707
4,4.301026821136475,5.238446235656738,14.479775428771973,1.5278329849243164,9.184747695922852,9.263876914978027,10.12411880493164,13.697967529296875
5,4.562257766723633,4.688948154449463,14.055678367614746,2.134895086288452,10.168231010437012,8.140167236328125,9.270135879516602,14.085217475891113
6,4.61839485168457,4.3942461013793945,15.252676010131836,1.9622509479522705,9.174717903137207,7.406744003295898,9.782017707824707,13.670440673828125
7,4.052412986755371,6.376025199890137,14.09950065612793,1.7712609767913818,9.775432586669922,6.56759786605835,9.410314559936523,13.443805694580078
8,4.878310203552246,4.388918876647949,13.84947395324707,1.629431962966919,9.875456809997559,7.763628005981445,9.577462196350098,12.627513885498047
9,4.356578826904297,5.18182897567749,13.833292961120605,1.506626009941101,9.054984092712402,7.283772945404053,9.396472930908203,12.823797225952148
10,4.035661220550537,5.155754089355469,13.651749610900879,1.3186290264129639,9.426396369934082,6.984972953796387,8.873465538024902,12.815803527832031
11,3.9240989685058594,5.155941009521484,11.826029777526855,1.5786869525909424,10.016085624694824,7.210484027862549,8.374482154846191,12.521771430969238
12,4.411624908447266,4.949850082397461,11.585247039794922,1.9398759603500366,8.98056411743164,7.457552909851074,8.503323554992676,12.129837989807129
13,3.9368929862976074,5.000249862670898,12.021254539489746,1.7403409481048584,9.608990669250488,6.05113410949707,8.292060852050781,11.752625465393066
14,3.392224073410034,4.373344898223877,11.565081596374512,1.5963619947433472,9.352804183959961,5.767772197723389,7.980782985687256,12.286422729492188
15,3.5375349521636963,4.0959930419921875,11.954898834228516,1.59175705909729,9.2675142288208,5.673933982849121,7.25548791885376,12.040193557739258
16,3.9582769870758057,4.493912220001221,11.280008316040039,1.5105910301208496,8.964962005615234,4.309797763824463,7.1669020652771,11.688453674316406
17,4.048964023590088,3.686167001724243,10.759676933288574,1.3431199789047241,8.454253196716309,4.671358108520508,7.097742080688477,11.649115562438965
18,3.8767199516296387,4.480724811553955,9.239117622375488,1.7114779949188232,7.866099834442139,5.802896022796631,5.427252769470215,12.130282402038574
19,2.3140950202941895,5.189456939697266,9.340697288513184,1.347311019897461,6.558917045593262,5.900119781494141,5.437063217163086,11.766754150390625
20,3.5863349437713623,4.110051155090332,9.77016830444336,1.164952039718628,6.141936779022217,5.662858009338379,4.700501918792725,11.898368835449219
21,2.3083369731903076,3.8719120025634766,9.702938079833984,1.113638997077942,6.0386152267456055,5.225839138031006,4.9715800285339355,11.195432662963867
22,3.4183619022369385,4.9579668045043945,8.330187797546387,1.4394429922103882,4.86846399307251,5.228884220123291,5.216693878173828,10.48864459991455
23,3.4246270656585693,4.351335048675537,7.732275009155273,1.0714019536972046,5.899439811706543,5.245819091796875,5.372844219207764,9.616284370422363
24,3.4609780311584473,3.9432899951934814,7.567809104919434,1.390244960784912,4.280694007873535,6.596161842346191,5.581234931945801,8.740865707397461
25,3.2488629817962646,4.661253929138184,6.039977073669434,0.8308320045471191,5.9917778968811035,5.0811591148376465,5.694363117218018,7.816250801086426
26,2.543642044067383,3.8851029872894287,6.1508917808532715,0.9147239923477173,5.795559883117676,5.135934829711914,5.307742118835449,7.7582011222839355
27,1.6439399719238281,2.9339489936828613,5.833032131195068,1.6454910039901733,5.804498195648193,5.5592780113220215,4.63978910446167,7.986724853515625
28,3.6082069873809814,2.980139970779419,5.9844207763671875,1.4753309488296509,5.853851795196533,4.054708003997803,4.259987831115723,8.174324035644531
29,2.310338020324707,3.609402894973755,6.981912136077881,1.119513988494873,4.985894203186035,4.109883785247803,3.2896430492401123,8.334040641784668
30,1.900307059288025,2.748918056488037,6.765081882476807,0.666392982006073,6.1883320808410645,3.875900983810425,4.533055782318115,7.627407073974609
31,2.6937179565429688,2.924532890319824,6.769104957580566,1.2290409803390503,4.042777061462402,3.9659409523010254,5.4901580810546875,5.945508003234863
32,2.9225540161132812,2.0242650508880615,6.940351963043213,1.2656149864196777,4.852137088775635,3.3942999839782715,5.322679042816162,5.755248069763184
33,2.7950000762939453,2.3940589427948,6.896482944488525,1.0778180360794067,5.183647155761719,3.06299090385437,4.530213832855225,6.271731853485107
34,1.315608024597168,2.034595012664795,7.256830215454102,1.0624990463256836,4.966689109802246,3.8973019123077393,3.9280049800872803,6.94109582901001
35,2.053438901901245,2.0280110836029053,6.778326988220215,1.2258269786834717,4.128445148468018,4.062836170196533,4.719738960266113,6.233838081359863
36,2.314742088317871,1.369271993637085,6.926366806030273,0.4895080029964447,5.331925868988037,3.49283504486084,5.044464111328125,5.992013931274414
37,2.5971410274505615,2.0030949115753174,7.0766282081604,0.9513540267944336,4.072440147399902,3.5589749813079834,4.8949079513549805,6.635634899139404
38,2.5074269771575928,3.4225189685821533,7.145309925079346,1.3786029815673828,3.9181740283966064,3.0353899002075195,3.7638111114501953,6.563313961029053
39,1.6299200057983398,3.226712942123413,6.420529842376709,1.1590900421142578,4.819591045379639,3.967845916748047,3.778817892074585,6.630115985870361
40,1.2935810089111328,1.3866950273513794,7.05416202545166,1.4141819477081299,6.671928882598877,3.8577239513397217,4.288516044616699,6.197181224822998
41,2.329854965209961,2.9213380813598633,6.83040714263916,1.074388027191162,5.49762487411499,3.1818981170654297,4.6732177734375,7.116219997406006
42,1.860901951789856,3.2514359951019287,6.605187892913818,1.1796619892120361,6.360925197601318,3.3289670944213867,4.61572790145874,6.712028980255127
43,2.096508026123047,2.5991549491882324,6.175034999847412,0.9748700261116028,6.1863508224487305,4.2979021072387695,5.308932781219482,6.740025043487549
44,1.8199779987335205,1.9597630500793457,7.656613826751709,1.0938639640808105,5.813465118408203,4.386678218841553,5.164618015289307,7.406155109405518
45,2.0379250049591064,3.713779926300049,7.778637886047363,1.646412968635559,4.672124862670898,3.6864309310913086,5.431334972381592,7.86643123626709
46,2.3505051136016846,4.8865790367126465,7.112048149108887,0.8772900104522705,5.361032009124756,4.164086818695068,5.479491233825684,7.79945707321167
47,2.880980968475342,2.7771739959716797,7.173940181732178,0.968455970287323,6.076556205749512,6.097812175750732,5.27564811706543,7.923673152923584
48,2.4907350540161133,4.594318866729736,8.242223739624023,0.9976760149002075,4.404560089111328,5.598643779754639,6.731091022491455,7.417438983917236
49,3.1155309677124023,3.7451839447021484,9.480010032653809,1.5336689949035645,4.460937976837158,5.664183139801025,6.094253063201904,8.43921184539795
50,2.4963510036468506,3.106687068939209,9.602363586425781,1.3557510375976562,4.700429916381836,6.685474872589111,6.106791019439697,9.209016799926758
51,2.8558928966522217,3.518548011779785,10.614115715026855,1.628255009651184,4.194062232971191,6.8019537925720215,5.31048583984375,10.925658226013184
52,3.7734880447387695,4.11354923248291,9.072599411010742,1.5145729780197144,5.714136123657227,6.387526035308838,5.332021236419678,11.094781875610352
53,3.0477590560913086,3.580657958984375,10.148920059204102,1.298151969909668,6.488720893859863,5.602549076080322,6.564691066741943,11.065774917602539
54,2.546794891357422,5.0989909172058105,10.539026260375977,1.7935049533843994,6.214488983154297,6.087090969085693,6.9748921394348145,10.644509315490723
55,3.566298007965088,4.201570987701416,10.543865203857422,1.3739830255508423,6.8834638595581055,6.673061847686768,6.702816009521484,11.684540748596191
56,3.847018003463745,3.909740924835205,12.42227554321289,1.4240039587020874,7.5922532081604,5.657154083251953,7.719061851501465,10.860880851745605
57,2.4761340618133545,4.305232048034668,12.280684471130371,1.2723829746246338,6.994078159332275,7.728446006774902,8.430724143981934,10.592989921569824
58,3.429892063140869,3.8907270431518555,12.293264389038086,1.1084489822387695,7.316348075866699,8.306262969970703,8.352904319763184,10.984550476074219
59,3.532080888748169,4.845975875854492,11.448966026306152,1.500156044960022,8.15778636932373,8.325305938720703,8.535429000854492,11.645856857299805
60,4.656949996948242,4.811124801635742,11.829898834228516,1.4155919551849365,9.380082130432129,7.816219806671143,8.552384376525879,11.851195335388184
61,4.024726867675781,5.420030117034912,12.69969654083252,1.2701489925384521,8.745844841003418,7.410470008850098,8.771566390991211,12.267366409301758
62,3.623378038406372,5.980192184448242,12.380301475524902,1.3714250326156616,9.799689292907715,7.078159809112549,9.099613189697266,12.403607368469238
63,4.206768989562988,6.089212894439697,11.773009300231934,1.6077510118484497,8.854595184326172,8.82963752746582,9.050459861755371,12.978898048400879
64,4.294682025909424,5.756141185760498,13.936373710632324,1.5324770212173462,8.074925422668457,8.524584770202637,8.722782135009766,14.025216102600098
