time,N9
3565,-29.59
3566,-29.49
3567,-31.38
3568,-31
3569,-30.78
3570,-32.99
3571,-34.11
3572,-34.49
3573,-35.14
3574,-37.46
3575,-39.02
3576,-39.77
3577,-41.84
3578,-43.24
3579,-44.64
3580,-47.11
3581,-48.86
3582,-49.53
3583,-51.88
3584,-54.11
3585,-55.03
3586,-57.39
3587,-58.56
3588,-59.84
3589,-61.68
3590,-62.4
3591,-64.52
3592,-64.43
3593,-66.68
3594,-67.74
3595,-68.22
3596,-69.62
3597,-69.12
3598,-69.28
3599,-69.83
3600,-69.91
3601,-70.28
3602,-69.13
3603,-69.8
3604,-68.54
3605,-68.73
3606,-67.69
3607,-66.85
3608,-65.07
3609,-63.37
3610,-63.15
3611,-61.47
3612,-60.82
3613,-57.8
3614,-57.45
3615,-55.43
3616,-54.83
3617,-51.88
3618,-50.22
3619,-47.62
3620,-46.79
3621,-45.06
3622,-43.18
3623,-41.55
3624,-38.95
3625,-38.34
3626,-37.07
3627,-36.15
3628,-34.98
3629,-33.62
3630,-33.02
3631,-31.79
3632,-31.45
3633,-31.15
3634,-29.95
3635,-30.09
3636,-29.15
3637,-29.93
3638,-30.07
3639,-29.91
3640,-30.66
3641,-32.19
3642,-31.78
3643,-33.34
3644,-34.71
3645,-34.87
3646,-37.18
3647,-38.68
3648,-40.3
3649,-40.63
3650,-42.65
3651,-45.49
3652,-46.19
3653,-48.45
3654,-49.85
3655,-51.15
3656,-52.99
3657,-55.16
3658,-58.38
3659,-57.99
3660,-59.76
3661,-61.59
3662,-62.3
3663,-63.35
3664,-65.12
3665,-66.12
3666,-67.79
3667,-67.7
3668,-68.83
3669,-69.83
3670,-69.22
3671,-70.71
3672,-70.38
3673,-69.99
3674,-69.7
3675,-69.8
3676,-68.52
3677,-67.21
3678,-67.63
3679,-66.72
3680,-65.3
3681,-64.33
3682,-63.71
3683,-61.97
3684,-60.03
3685,-58.51
3686,-56.37
3687,-55.28
3688,-53.78
3689,-51.56
3690,-49.75
3691,-48.58
3692,-45.71
3693,-43.97
3694,-42.56
3695,-41.34
3696,-40.08
3697,-38.21
3698,-37.54
3699,-36.53
3700,-35.08
3701,-34.19
3702,-32.81
3703,-31.5
3704,-30.74
3705,-30.67
3706,-29.82
3707,-29.86
3708,-29.89
3709,-30.64
3710,-29.75
3711,-31
3712,-30.08
3713,-32.34
3714,-33.01
3715,-33.48
3716,-34.06
3717,-35.19
3718,-37.21
3719,-39.12
3720,-39.82
3721,-41.87
3722,-43.21
3723,-44.46
3724,-46.12
3725,-47.84
3726,-50.2
3727,-50.9
3728,-53.57
3729,-55.46
3730,-57.25
3731,-58.77
3732,-59.73
3733,-62.03
3734,-62.94
3735,-63.89
3736,-65.23
3737,-67.45
3738,-67.44
3739,-67.75
3740,-68.33
3741,-69.78
3742,-69.12
3743,-70.5
3744,-69.5
3745,-70.32
3746,-69.59
3747,-69.59
3748,-68.5
3749,-68.14
3750,-67.26
3751,-66.25
3752,-65.38
3753,-64.13
3754,-62.82
3755,-60.96
3756,-59.47
3757,-58.89
3758,-56.7
3759,-56
3760,-53.8
3761,-52.29
3762,-50.03
3763,-48.75
3764,-47.57
3765,-45.28
3766,-43.05
3767,-42.22
3768,-41.02
3769,-38.84
3770,-37.47
3771,-36.36
3772,-34.83
3773,-33.89
3774,-33.43
3775,-32.01
3776,-30.55
3777,-30.67
3778,-30.37
3779,-29.8
3780,-30.01
3781,-30.2
3782,-30.98
3783,-30.61
3784,-31.24
3785,-32.18
3786,-32.65
3787,-33
3788,-34.51
3789,-34.57
3790,-36.51
3791,-37.79
3792,-39.79
3793,-42.03
3794,-43.41
3795,-45.03
3796,-46.36
3797,-48.52
3798,-49.55
3799,-52.12
3800,-53.82
3801,-55.9
3802,-57.48
3803,-58.36
3804,-59.24
3805,-60.97
3806,-62.79
3807,-63.61
3808,-65.74
3809,-65.64
3810,-67.16
3811,-68.33
3812,-69.07
3813,-68.95
3814,-68.95
3815,-70.2
3816,-69.72
3817,-70.22
3818,-69.78
3819,-69.14
3820,-68.95
3821,-69.02
3822,-67.54
3823,-65.88
3824,-65.3
3825,-63.71
3826,-63.43
3827,-61.44
3828,-60.1
3829,-57.44
3830,-56.89
3831,-55.55
3832,-53.88
3833,-52.03
3834,-49.55
3835,-48.62
3836,-45.84
3837,-44.96
3838,-43.13
3839,-41.15
3840,-40.22
3841,-38.21
3842,-36.86
3843,-35.59
3844,-35.21
3845,-33.68
3846,-33.37
3847,-31.28
3848,-31.85
3849,-30.63
3850,-29.6
3851,-29.37
3852,-29.96
3853,-29.56
3854,-30.23
3855,-30.2
3856,-32.1
3857,-31.7
3858,-32.68
3859,-33.37
3860,-35.01
3861,-36.48
3862,-37.05
3863,-38.18
3864,-39.69
3865,-40.57
3866,-42.72
3867,-44.18
3868,-45.89
3869,-48.44
3870,-48.85
3871,-52.26
3872,-53.22
3873,-55.44
3874,-57.03
3875,-58.75
3876,-60.76
3877,-61.38
3878,-62.33
3879,-63.98
3880,-64.11
3881,-67.65
3882,-67.92
3883,-68.92
3884,-68.04
3885,-69.31
3886,-69.68
3887,-69.76
3888,-70.03
3889,-70.17
3890,-69.72
3891,-69.41
3892,-68.34
3893,-67.79
3894,-66.44
3895,-66.1
3896,-65.52
3897,-63.56
3898,-63.03
3899,-61.35
3900,-59.88
3901,-58.1
3902,-57.43
3903,-54.9
3904,-54.47
3905,-52.26
3906,-49.76
3907,-48.15
3908,-46.98
3909,-44.98
3910,-43.26
3911,-42.1
3912,-40.66
3913,-39.27
3914,-37.66
3915,-35.2
3916,-34.68
3917,-33.53
3918,-33.07
3919,-32.3
3920,-31.6
3921,-30.51
3922,-30.45
3923,-30.03
3924,-30.24
3925,-30.2
3926,-29.48
3927,-30.26
3928,-31.13
3929,-31.35
3930,-32.56
3931,-33.56
3932,-34.05
3933,-35.89
3934,-37.31
3935,-38.24
3936,-39.97
3937,-40.97
3938,-43.1
3939,-44.85
3940,-46.66
3941,-48.58
3942,-49.59
3943,-52.3
3944,-53.23
3945,-55.56
3946,-56.87
3947,-58.38
3948,-60.24
3949,-61.22
3950,-63.51
3951,-64.46
3952,-65.81
3953,-67.45
3954,-68.69
3955,-67.99
3956,-68.69
3957,-69.32
3958,-69.28
3959,-69.65
3960,-70.89
3961,-70.13
3962,-68.89
3963,-69.37
3964,-69.14
3965,-67.94
3966,-66.92
3967,-66.88
3968,-65.5
3969,-64.14
3970,-63.07
3971,-62.68
3972,-60.29
3973,-58.86
3974,-56.76
3975,-55.02
3976,-53.55
3977,-51.93
3978,-49.64
3979,-48.81
3980,-46.97
3981,-44.82
3982,-42.92
3983,-42.04
3984,-40.3
3985,-37.5
3986,-37.34
3987,-36.17
3988,-34.22
3989,-33.41
3990,-33.53
3991,-32.53
3992,-31.28
3993,-29.77
3994,-30.41
3995,-29.77
3996,-30.29
3997,-29.6
3998,-30.19
3999,-30.74
4000,-31.31
4001,-31.61
4002,-32.27
4003,-34.54
4004,-34.59
4005,-35.76
4006,-36.75
4007,-37.95
4008,-39.12
4009,-41.7
4010,-44.01
4011,-45.54
4012,-47.16
4013,-48.41
4014,-50.22
4015,-51.7
4016,-54.31
4017,-55.22
4018,-57.47
4019,-59.24
4020,-59.66
4021,-61.96
4022,-62.81
4023,-63.52
4024,-65.8
4025,-66.52
4026,-67.44
4027,-68
4028,-68.51
4029,-68.95
4030,-70.22
4031,-69.34
4032,-70.26
4033,-70.57
4034,-69.26
4035,-69.49
4036,-69.81
4037,-67.43
4038,-67.96
4039,-66.67
4040,-64.72
4041,-64.93
4042,-62.02
4043,-61.88
4044,-59.29
4045,-58.68
4046,-56.88
4047,-54.88
4048,-54.58
4049,-51.52
4050,-50.15
4051,-49.07
4052,-46.78
4053,-44.93
4054,-42.08
4055,-41.44
4056,-39.62
4057,-37.88
4058,-37.88
4059,-36.95
4060,-34.29
4061,-34.28
4062,-32.19
4063,-32.44
4064,-31.34
4065,-30.39
4066,-29.94
4067,-30.54
4068,-29.1
4069,-30.7
4070,-30.83
4071,-29.62
4072,-31.6
4073,-32.95
4074,-32.76
4075,-33.77
4076,-35.61
4077,-35.57
4078,-36.84
4079,-37.77
4080,-39.1
4081,-40.72
4082,-42.94
4083,-44.19
4084,-46.34
4085,-48.89
4086,-49.23
4087,-51.43
4088,-53.95
4089,-55.4
4090,-56.79
4091,-58.8
4092,-58.99
4093,-61.58
4094,-63.7
4095,-63.64
4096,-64.56
4097,-66.32
4098,-67.14
4099,-67.92
4100,-69.45
4101,-68.68
4102,-68.96
4103,-70.31
4104,-70.62
4105,-69.96
4106,-69.29
4107,-68.74
4108,-69.33
4109,-68.73
4110,-67.03
4111,-67.45
4112,-65.64
4113,-63.38
4114,-62.86
4115,-61.44
4116,-59.86
4117,-59.02
4118,-56.73
4119,-54.45
4120,-53.54
4121,-51.5
4122,-49.27
4123,-48.9
4124,-45.36
4125,-44.79
4126,-43.19
4127,-41.76
4128,-40.57
4129,-38.86
4130,-37.24
4131,-36.01
4132,-34.36
4133,-33.62
4134,-33.03
4135,-31.49
4136,-30.77
4137,-31.33
4138,-30.52
4139,-28.81
4140,-29.62
4141,-29.5
4142,-30.38
4143,-30.37
4144,-30.47
4145,-31.33
4146,-33.01
4147,-34.22
4148,-35.56
4149,-35.78
4150,-37.05
4151,-38.68
4152,-40.38
4153,-41.01
4154,-43.84
4155,-45.3
4156,-46.19
4157,-47.99
4158,-49.07
4159,-51.47
4160,-53.1
4161,-54.56
4162,-56.82
4163,-58.01
4164,-59.19
4165,-61.54
4166,-63.15
4167,-63.77
4168,-65.56
4169,-66.32
4170,-66.75
4171,-67.22
4172,-69.48
4173,-68.46
4174,-69.98
4175,-70.51
4176,-70.43
4177,-69.77
4178,-69.46
4179,-69.6
4180,-69.16
4181,-68.31
4182,-67.09
4183,-66.69
4184,-64.73
4185,-63.97
4186,-62.56
4187,-61.31
4188,-59.96
4189,-58.36
4190,-57.3
4191,-55.2
4192,-52.88
4193,-51.34
4194,-49.95
4195,-49.26
4196,-47.2
4197,-44.36
4198,-43.74
4199,-41.99
4200,-40.14
4201,-38.41
4202,-36.89
4203,-34.84
4204,-35.4
4205,-33.9
4206,-33.03
4207,-32.65
4208,-31.53
4209,-30.57
4210,-30.1
4211,-29.56
4212,-28.84
4213,-29.94
4214,-30.79
4215,-30.44
4216,-31.38
4217,-31.73
4218,-33
4219,-33.87
4220,-34.91
4221,-35.86
4222,-37.34
4223,-38.64
4224,-39.92
4225,-41.53
4226,-43.19
4227,-44.81
4228,-46.66
4229,-48.68
4230,-50.72
4231,-51.28
4232,-52.74
4233,-54.17
4234,-56.5
4235,-58.86
4236,-59.74
4237,-61.3
4238,-64.12
4239,-64.4
4240,-65.77
4241,-66.49
4242,-67.74
4243,-68.36
4244,-68.58
4245,-69.28
4246,-69.74
4247,-70.42
4248,-69.67
4249,-69.97
4250,-68.73
4251,-69.02
4252,-68.78
4253,-67.14
4254,-67.61
4255,-66.36
4256,-65.97
4257,-65.16
4258,-62.57
4259,-60.97
4260,-60.56
4261,-57.67
4262,-56.55
4263,-55.09
4264,-53.59
4265,-51
4266,-50.18
4267,-48.63
4268,-47.26
4269,-44.62
4270,-43.69
4271,-41.57
4272,-41.29
4273,-38.01
4274,-37.3
4275,-35.88
4276,-34.39
4277,-33.08
4278,-33.64
4279,-31.4
4280,-31.09
4281,-31.08
4282,-31.16
4283,-29.76
4284,-29.71
4285,-30.01
4286,-30.53
4287,-30.82
4288,-31.32
4289,-32.6
4290,-31.68
4291,-34.18
4292,-34.65
4293,-34.79
4294,-37.2
4295,-38.61
4296,-40.2
4297,-41.74
4298,-43.46
4299,-45.2
4300,-46.22
4301,-47.93
4302,-50.14
4303,-51.82
4304,-54.33
4305,-55.19
4306,-56.83
4307,-58.8
4308,-60.1
4309,-61.35
4310,-63.58
4311,-63.98
4312,-65.14
4313,-66.3
4314,-67.09
4315,-67.83
4316,-68.71
4317,-69.59
4318,-69.22
4319,-70.01
4320,-69.79
4321,-70.02
4322,-69.57
4323,-69.47
4324,-69.15
4325,-68.18
4326,-67.06
4327,-66.43
4328,-65.32
4329,-63.44
4330,-62.38
4331,-61.89
4332,-60.13
4333,-58.92
4334,-57.95
4335,-55.1
4336,-53.13
4337,-51.46
4338,-50.92
4339,-47.47
4340,-45.5
4341,-44.03
4342,-42.5
4343,-41.99
4344,-40.49
4345,-37.62
4346,-36.44
4347,-35.62
4348,-34.77
4349,-33.13
4350,-32.84
4351,-32.7
4352,-31.41
4353,-29.81
4354,-30.66
4355,-30.36
4356,-30.21
4357,-30.17
4358,-30.09
4359,-30.97
4360,-32.23
4361,-31.93
4362,-32.02
4363,-34.11
4364,-34.73
4365,-34.53
4366,-37.57
4367,-38.58
4368,-40.18
4369,-41.63
4370,-42.61
4371,-44.94
4372,-46.35
4373,-48.21
4374,-49.81
4375,-51.58
4376,-53.35
4377,-55.61
4378,-56.25
4379,-57.82
4380,-59.25
4381,-61.65
4382,-62.51
4383,-64
4384,-65.66
4385,-65.21
4386,-66.76
4387,-68.08
4388,-68.84
4389,-68.36
4390,-69.37
4391,-69.25
4392,-69.78
4393,-69.9
4394,-69.96
4395,-69.43
4396,-69.24
4397,-68.41
4398,-67.92
4399,-66.36
4400,-65.75
4401,-64.25
4402,-62.94
4403,-61.03
4404,-60.64
4405,-58.56
4406,-56.47
4407,-55.19
4408,-53.47
4409,-52.68
4410,-50.13
4411,-48.26
4412,-46.9
4413,-44.57
4414,-43.66
4415,-41.22
4416,-40.2
4417,-38.21
4418,-37.27
4419,-36.02
4420,-35.04
4421,-34.03
4422,-32.6
4423,-31.52
4424,-31.47
4425,-30.75
4426,-29.58
4427,-29.85
4428,-29.81
4429,-30.39
4430,-29.42
4431,-30.36
4432,-30.61
4433,-32.18
4434,-32.5
4435,-34.15
4436,-34.62
4437,-36.04
4438,-36.94
4439,-38.01
4440,-39.34
4441,-41.66
4442,-43.61
4443,-45
4444,-46.51
4445,-48.99
4446,-50.19
4447,-51.51
4448,-53.76
4449,-54.38
4450,-57.75
4451,-58.87
4452,-60.65
4453,-62.16
4454,-62.37
4455,-64.4
4456,-64.79
4457,-66.2
4458,-67.22
4459,-68.59
4460,-69.44
4461,-69.08
4462,-69.68
4463,-71.1
4464,-70.1
4465,-69.08
4466,-68.35
4467,-68.87
4468,-68.01
4469,-67.79
4470,-67.64
4471,-66.12
4472,-64.73
4473,-64.08
4474,-62.73
4475,-60.86
4476,-60.56
4477,-59.09
4478,-56.08
4479,-55.34
4480,-52.57
4481,-51.64
4482,-49.79
4483,-48.46
4484,-46.43
4485,-44.7
4486,-43.62
4487,-40.71
4488,-39.9
4489,-38.26
4490,-37.27
4491,-35.56
4492,-36.15
4493,-33.73
4494,-31.38
4495,-31.34
4496,-30.23
4497,-31.35
4498,-30.39
4499,-30.68
4500,-29.47
4501,-29.64
4502,-28.99
4503,-30.96
4504,-30.9
4505,-31.31
4506,-32.58
4507,-34.26
4508,-33.8
4509,-35.3
4510,-38.27
4511,-38.37
4512,-39.63
4513,-40.79
4514,-42.94
4515,-44.35
4516,-46.17
4517,-48.74
4518,-50.25
4519,-51.59
4520,-52.03
4521,-55.48
4522,-56.79
4523,-58.42
4524,-59.26
4525,-61.35
4526,-62.63
4527,-65.18
4528,-66
4529,-66.73
4530,-68.44
4531,-67.82
4532,-67.99
4533,-68.69
4534,-69.1
4535,-69.54
4536,-69.22
4537,-70.02
4538,-69.22
4539,-68.75
4540,-68.95
4541,-67.8
4542,-67.69
4543,-66.19
4544,-64.72
4545,-63.89
4546,-63.72
4547,-61.35
4548,-59.36
4549,-58.45
4550,-57.24
4551,-56
4552,-52.91
4553,-52.29
4554,-49.37
4555,-48.53
4556,-46.56
4557,-44.39
4558,-42.85
4559,-41.44
4560,-39.55
4561,-38.72
4562,-37.4
4563,-35.69
4564,-34.57
4565,-34.71
4566,-32.66
4567,-32.11
4568,-30.67
4569,-30.6
4570,-31.05
4571,-30.83
4572,-29.66
4573,-29.88
4574,-30.27
4575,-29.74
4576,-31.09
4577,-32.3
4578,-33.73
4579,-33.9
4580,-35.23
4581,-36.78
4582,-37.04
4583,-38.62
4584,-40.04
4585,-41
4586,-43.05
4587,-44.45
4588,-45.81
4589,-47.91
4590,-50.46
4591,-52.29
4592,-53.13
4593,-55.38
4594,-56.84
4595,-57.45
4596,-60.07
4597,-61.2
4598,-62.75
4599,-63.78
4600,-65.25
4601,-66.28
4602,-67.89
4603,-66.75
4604,-68.44
4605,-68.68
4606,-69.61
4607,-69.52
4608,-69.6
4609,-70.19
4610,-70.03
4611,-69.54
4612,-69.01
4613,-68.39
4614,-66.56
4615,-66.02
4616,-65.2
4617,-64.16
4618,-62.38
4619,-60.98
4620,-61
4621,-58.12
4622,-57.92
4623,-56.15
4624,-53.95
4625,-51.11
4626,-49.83
4627,-48.96
4628,-46.75
4629,-44.6
4630,-42.83
4631,-41.38
4632,-39.13
4633,-38.08
4634,-37.14
4635,-34.88
4636,-33.78
4637,-32.94
4638,-32.89
4639,-31.8
4640,-31.25
4641,-30.95
4642,-30.53
4643,-29.77
4644,-29.85
4645,-29.6
4646,-30.74
4647,-30.16
4648,-31.64
4649,-32.12
4650,-32.92
4651,-33.05
4652,-34.37
4653,-35.94
4654,-37.7
4655,-37.73
4656,-40.53
4657,-41.75
4658,-42.93
4659,-44.77
4660,-46.88
4661,-48.5
4662,-48.79
4663,-51.56
4664,-53.02
4665,-54.53
4666,-56.86
4667,-57.92
4668,-60.53
4669,-62.17
4670,-62.22
4671,-63.19
4672,-65.53
4673,-66.31
4674,-68.03
4675,-67.84
4676,-68.76
4677,-69.01
4678,-70.18
4679,-69.53
4680,-70.22
4681,-70.06
4682,-69.27
4683,-68.71
4684,-69.16
4685,-68.05
4686,-67.2
4687,-66.6
4688,-65.13
4689,-63.84
4690,-63.66
4691,-62.2
4692,-59.95
4693,-59.07
4694,-57.6
4695,-55.27
4696,-52.67
4697,-51.57
4698,-50.65
4699,-47.2
4700,-45.97
4701,-44.32
4702,-44.02
4703,-41.5
4704,-39.6
4705,-39.28
4706,-36.95
4707,-36.62
4708,-35.24
4709,-33.89
4710,-33.06
4711,-31.9
4712,-30.44
4713,-30.37
4714,-29.8
4715,-29.97
4716,-29.51
4717,-29.74
4718,-30.36
4719,-30.2
4720,-30.52
4721,-31.73
4722,-33.13
4723,-33.17
4724,-35.71
4725,-35.76
4726,-36.73
4727,-39.18
4728,-40.07
4729,-41.51
4730,-42.53
4731,-45.29
4732,-46.36
4733,-49.45
4734,-49.71
4735,-51.39
4736,-53.69
4737,-54.42
4738,-56.83
4739,-58.3
4740,-60.12
4741,-61.74
4742,-62.99
4743,-64.37
4744,-64.79
4745,-66.79
4746,-67.84
4747,-68.55
4748,-68.93
4749,-69.65
4750,-69.77
4751,-69.03
4752,-70.04
4753,-70.6
4754,-69.38
4755,-68.73
4756,-68.38
4757,-67.73
4758,-67.58
4759,-66.88
4760,-64.99
4761,-63.91
4762,-62.56
4763,-61.49
4764,-61.19
4765,-58.77
4766,-56.25
4767,-55.31
4768,-54.03
4769,-52.14
4770,-50.28
4771,-48.74
4772,-46.19
4773,-44
4774,-42.89
4775,-41.77
4776,-40.43
4777,-38.32
4778,-37.3
4779,-35.86
4780,-33.42
4781,-34.02
4782,-32.63
4783,-31.35
4784,-31.2
4785,-30.84
4786,-29.83
4787,-30.88
4788,-30.62
4789,-29.3
4790,-30.59
4791,-30.32
4792,-30.7
4793,-31.6
4794,-32.81
4795,-33.73
4796,-35.21
4797,-35.7
4798,-37.6
4799,-38.93
4800,-39.62
4801,-41.76
4802,-42.83
4803,-45.97
4804,-47.21
4805,-48.25
4806,-49.18
4807,-51.24
4808,-53.09
4809,-54.51
4810,-56.72
4811,-58.57
4812,-59.31
4813,-60.86
4814,-62.03
4815,-63.79
4816,-64.5
4817,-66.69
4818,-67.79
4819,-67.87
4820,-68.92
4821,-69.57
4822,-69.86
4823,-69.98
4824,-70.04
4825,-70.28
4826,-69.35
4827,-69.57
4828,-68.63
4829,-68.41
4830,-67.18
4831,-66.34
4832,-65.74
4833,-64.34
4834,-62.52
4835,-60.82
4836,-60.68
4837,-58.18
4838,-56.32
4839,-55.24
4840,-53.5
4841,-51.28
4842,-50.21
4843,-49.02
4844,-45.89
4845,-44.61
4846,-42.41
4847,-41.15
4848,-39.59
4849,-38.15
4850,-37.15
4851,-35.07
4852,-34.78
4853,-34.3
4854,-32.07
4855,-31.65
4856,-31.52
4857,-30.33
4858,-30.59
4859,-29.99
4860,-30.13
4861,-30.72
4862,-29.91
4863,-30.99
4864,-31.64
4865,-30.71
4866,-31.93
4867,-33.71
4868,-33.83
4869,-35.73
4870,-37.27
4871,-37.95
4872,-39.66
4873,-41.46
4874,-42.8
4875,-45.28
4876,-46.41
4877,-48.36
4878,-50.68
4879,-51.58
4880,-52.69
4881,-54.27
4882,-55.99
4883,-59.18
4884,-59.56
4885,-61.01
4886,-63.32
4887,-64.41
4888,-65.14
4889,-66.98
4890,-68.34
4891,-67.75
4892,-69.18
4893,-69.23
4894,-69.9
4895,-69.87
4896,-70.68
4897,-70.56
4898,-69.14
4899,-69.69
4900,-68.39
4901,-68.56
4902,-66.95
4903,-66.45
4904,-65.85
4905,-64.59
4906,-63.52
4907,-61.65
4908,-59.39
4909,-58.78
4910,-55.79
4911,-55.04
4912,-53.55
4913,-51.47
4914,-49.39
4915,-49.03
4916,-47.52
4917,-45.13
4918,-43.05
4919,-41.61
4920,-40.04
4921,-38.74
4922,-37.49
4923,-35.23
4924,-35.31
4925,-34.21
4926,-32.84
4927,-31.74
4928,-30.86
4929,-31.29
4930,-30.54
4931,-30.27
4932,-30.51
4933,-28.98
4934,-30.29
4935,-31.18
4936,-30.82
4937,-32.52
4938,-33.48
4939,-33.56
4940,-35.04
4941,-35.82
4942,-36.72
4943,-37.71
4944,-39.66
4945,-41.08
4946,-42.9
4947,-44.69
4948,-45.43
4949,-49.24
4950,-49.67
4951,-51.88
4952,-53.47
4953,-55.17
4954,-57.62
4955,-59.61
4956,-59.84
4957,-61.16
4958,-62.82
4959,-64.22
4960,-65.17
4961,-66.12
4962,-67.95
4963,-69.17
4964,-69.2
4965,-69.11
4966,-69.88
4967,-69.64
4968,-69.43
4969,-69.93
4970,-69.72
4971,-69.07
4972,-69.11
4973,-68.14
4974,-67.38
4975,-67.67
4976,-65.29
4977,-63.63
4978,-62.04
4979,-61.46
4980,-59.78
4981,-59.03
4982,-58.14
4983,-55.68
4984,-54.14
4985,-51.67
4986,-49.81
4987,-49.24
4988,-46.56
4989,-44.52
4990,-41.78
4991,-41.62
4992,-40.27
4993,-38.06
4994,-37.27
4995,-36.3
4996,-35.46
4997,-33.21
4998,-32.92
4999,-31.6
5000,-30.68
5001,-30.71
5002,-30.66
5003,-30.17
5004,-29.24
5005,-30.06
5006,-30.19
5007,-31.36
5008,-31.71
5009,-31.99
5010,-32.4
5011,-33.27
5012,-34.32
5013,-35.94
5014,-37.42
5015,-38.18
5016,-40.07
5017,-41.08
5018,-43.6
5019,-45.16
5020,-46.22
5021,-47.88
5022,-49.62
5023,-52.11
5024,-53.39
5025,-55.17
5026,-56.56
5027,-57.83
5028,-60.13
5029,-61.28
5030,-63.5
5031,-64.67
5032,-64.06
5033,-65.59
5034,-67.11
5035,-68.1
5036,-68.44
5037,-70.18
5038,-68.76
5039,-69.79
5040,-70.26
5041,-69.83
5042,-69.07
5043,-70.17
5044,-68.77
5045,-68.63
5046,-67.92
5047,-66.48
5048,-65.52
5049,-63.94
5050,-62.03
5051,-61.71
5052,-59.84
5053,-59.41
5054,-56.82
5055,-55.11
5056,-52.76
5057,-51.86
5058,-49.92
5059,-48.6
5060,-46.48
5061,-44.75
5062,-43.56
5063,-40.66
5064,-40.73
5065,-39.09
5066,-37.47
5067,-36.25
5068,-34.7
5069,-33.27
5070,-33.78
5071,-31.71
5072,-31.95
5073,-30.04
5074,-30.92
5075,-29.17
5076,-29.79
5077,-30.41
5078,-30.09
5079,-30.51
5080,-31.76
5081,-32.11
5082,-31.68
5083,-33.29
5084,-34.13
5085,-35.56
5086,-37.32
5087,-38.83
5088,-39.88
5089,-41.94
5090,-43.37
5091,-44.68
5092,-46.27
5093,-48.73
5094,-50
5095,-51.73
5096,-53.42
5097,-55.75
5098,-56.8
5099,-58.3
5100,-59.38
5101,-62.33
5102,-63.33
5103,-64.73
5104,-66.28
5105,-66.86
5106,-66.28
5107,-67.5
5108,-68.37
5109,-69.4
5110,-69.51
5111,-69.26
5112,-70.14
5113,-70.25
5114,-69.63
5115,-69.97
5116,-68.34
5117,-67.99
5118,-67.06
5119,-66.34
5120,-65.03
5121,-63.99
5122,-62.46
5123,-61.37
5124,-59.52
5125,-58.37
5126,-57.3
5127,-54.82
5128,-52.86
5129,-52.49
5130,-50.19
5131,-49.1
5132,-46.24
5133,-44.8
5134,-43.87
5135,-41.68
5136,-40.89
5137,-38.78
5138,-37.05
5139,-36.55
5140,-35.01
5141,-32.86
5142,-32.87
5143,-31.02
5144,-32.15
5145,-30.26
5146,-29.78
5147,-29.74
5148,-29.62
5149,-29.51
5150,-29.45
5151,-30.57
5152,-31.96
5153,-31.83
5154,-32.79
5155,-33.1
5156,-33.95
5157,-35.64
5158,-36.41
5159,-38.12
5160,-40.05
5161,-41.63
5162,-43.69
5163,-44.7
5164,-46.54
5165,-48.76
5166,-49.79
5167,-51.21
5168,-54.03
5169,-55.87
5170,-56.79
5171,-58.99
5172,-60.07
5173,-60.78
5174,-62.78
5175,-64.88
5176,-64.79
5177,-66.89
5178,-67.43
5179,-68.34
5180,-68.95
5181,-69.24
5182,-69.09
5183,-69.54
5184,-70.53
5185,-69.65
5186,-69.4
5187,-69.43
5188,-68.79
5189,-67.69
5190,-67.24
5191,-66.71
5192,-65.27
5193,-64.23
5194,-62.82
5195,-62.41
5196,-59.8
5197,-57.9
5198,-57.56
5199,-54.27
5200,-53.41
5201,-52.04
5202,-50.1
5203,-48.19
5204,-47.31
5205,-45.12
5206,-43.67
5207,-41.17
5208,-39.73
5209,-39.11
5210,-37.49
5211,-35.66
5212,-34.86
5213,-33.44
5214,-32.19
5215,-33.01
5216,-31.74
5217,-31.34
5218,-30.2
5219,-29.35
5220,-29.69
5221,-30.83
5222,-30.23
5223,-30.54
5224,-30.77
5225,-32.62
5226,-33.68
5227,-33.17
5228,-34.73
5229,-35.66
5230,-37.15
5231,-38.53
5232,-40.05
5233,-41.62
5234,-43.01
5235,-45.19
5236,-48
5237,-48.45
5238,-50.94
5239,-51.53
5240,-52.68
5241,-54.51
5242,-57.02
5243,-58.38
5244,-60.17
5245,-61.11
5246,-63.82
5247,-64.08
5248,-65.08
5249,-66.65
5250,-68.02
5251,-67.59
5252,-68.66
5253,-70.18
5254,-68.99
5255,-70.09
5256,-69.91
5257,-69.5
5258,-69.83
5259,-69.51
5260,-69.08
5261,-68.7
5262,-67.46
5263,-66.58
5264,-65.21
5265,-65.14
5266,-62.55
5267,-61.3
5268,-60.14
5269,-57.96
5270,-57.06
5271,-54.92
5272,-53.39
5273,-50.98
5274,-49.61
5275,-47.85
5276,-46.17
5277,-44.69
5278,-43.93
5279,-41.58
5280,-40.71
5281,-38.05
5282,-37.74
5283,-36.06
5284,-35.7
5285,-33.49
5286,-31.68
5287,-32.15
5288,-30.69
5289,-30.25
5290,-30.67
5291,-29.96
5292,-29.99
5293,-29.33
5294,-30.92
5295,-31.37
5296,-30.66
5297,-31.47
5298,-32.83
5299,-33.96
5300,-33.96
5301,-35.58
5302,-37.5
5303,-38.52
5304,-39.85
5305,-41.86
5306,-43.81
5307,-44.62
5308,-46.62
5309,-48.26
5310,-51.43
5311,-51.15
5312,-53.36
5313,-54.63
5314,-57.94
5315,-57.93
5316,-58.65
5317,-62.28
