,N9,N3,N5,N7
69,-68.93577575683594,34.23788833618164,33.4171142578125,27.954898834228516
70,-69.8985595703125,33.83079528808594,33.267642974853516,27.781496047973633
71,-69.19066619873047,33.80003356933594,33.17317199707031,27.789487838745117
72,-69.85236358642578,33.639984130859375,33.11912536621094,27.580936431884766
73,-61.45451354980469,37.37651824951172,36.905460357666016,30.995555877685547
74,-69.5944595336914,33.79167175292969,33.48052215576172,28.023054122924805
75,-69.7293701171875,34.0727424621582,33.3876838684082,28.1248836517334
76,-67.96468353271484,34.306610107421875,33.702110290527344,28.16452407836914
77,-67.75804901123047,34.68172073364258,33.87831115722656,28.821544647216797
78,-66.66643524169922,35.31915283203125,34.368499755859375,29.189178466796875
79,-66.12828826904297,35.20535659790039,34.49150848388672,29.569744110107422
80,-65.02935791015625,35.74452209472656,35.098514556884766,30.1484317779541
81,-64.12356567382812,36.041263580322266,35.29519271850586,31.139341354370117
82,-62.61223220825195,36.692710876464844,36.157081604003906,31.523487091064453
83,-61.23812484741211,37.10194396972656,36.55919647216797,32.52983856201172
84,-60.1441650390625,37.74802017211914,37.142459869384766,32.92867660522461
85,-59.017581939697266,38.66429138183594,37.89728927612305,33.539100646972656
86,-56.63534927368164,39.15041732788086,38.393959045410156,34.92058563232422
87,-55.09884262084961,39.41410446166992,38.999717712402344,35.555362701416016
88,-53.094322204589844,40.0221061706543,39.65217590332031,36.433528900146484
89,-51.67631530761719,40.624393463134766,40.34650802612305,37.09752655029297
90,-50.60334014892578,41.4114990234375,40.76313781738281,38.28086471557617
91,-48.92707061767578,41.720680236816406,41.31431579589844,38.792381286621094
92,-46.427032470703125,42.530704498291016,42.191497802734375,39.277732849121094
93,-45.00281524658203,42.72658920288086,42.49220275878906,39.8836555480957
94,-43.33568572998047,43.2336540222168,43.15823745727539,40.92363357543945
95,-41.29410934448242,43.76338577270508,43.627681732177734,41.39733123779297
96,-39.78331756591797,44.34747314453125,43.89531326293945,41.98971939086914
97,-38.6295051574707,44.50556182861328,44.255043029785156,42.44203186035156
98,-37.52830123901367,44.953857421875,44.49192810058594,42.90504455566406
99,-35.871856689453125,45.176368713378906,45.02211380004883,43.428123474121094
100,-34.49507141113281,45.55412673950195,45.38337326049805,43.479888916015625
101,-32.84101104736328,45.9073600769043,45.64805603027344,44.29167556762695
102,-33.015411376953125,46.176876068115234,45.695674896240234,44.336971282958984
103,-31.63197135925293,46.05902099609375,45.86549758911133,44.967437744140625
104,-32.16621017456055,45.96547317504883,45.90583038330078,44.850257873535156
105,-30.925771713256836,46.106895446777344,46.08344268798828,44.92212677001953
106,-30.978878021240234,46.34086227416992,46.191558837890625,45.10185623168945
107,-29.855506896972656,46.51070785522461,46.58736038208008,45.355743408203125
108,-30.243610382080078,46.30488586425781,46.462162017822266,45.334529876708984
109,-30.12549591064453,46.50101089477539,46.426395416259766,45.14603805541992
110,-30.070695877075195,46.563472747802734,46.531517028808594,45.42425537109375
111,-30.305980682373047,46.48881912231445,46.331703186035156,45.24201583862305
112,-31.157243728637695,46.12793731689453,46.06999206542969,45.33259582519531
113,-31.80588722229004,46.45130920410156,46.189659118652344,44.62900161743164
114,-32.45189666748047,46.05891036987305,45.805877685546875,44.089622497558594
115,-32.59637451171875,45.77843475341797,45.65579605102539,44.06024169921875
116,-35.379093170166016,45.3788948059082,45.150535583496094,43.908897399902344
117,-35.63975524902344,45.269386291503906,45.03858184814453,43.346134185791016
118,-36.19754409790039,45.316219329833984,44.865333557128906,42.97026443481445
119,-37.83158493041992,44.811912536621094,44.518619537353516,42.600440979003906
120,-40.55439376831055,44.24759292602539,43.94798278808594,42.2768669128418
121,-42.22064971923828,43.834041595458984,43.54008102416992,41.63164520263672
122,-43.532955169677734,43.303504943847656,42.94657897949219,40.70463562011719
123,-44.61323547363281,42.89582824707031,42.69081115722656,40.486202239990234
124,-46.66156768798828,42.43402099609375,41.99053192138672,39.04148483276367
125,-47.923492431640625,42.12702178955078,41.492958068847656,38.85054016113281
126,-49.52770233154297,41.291019439697266,40.93048858642578,38.02339172363281
127,-52.061073303222656,40.483577728271484,40.24980163574219,37.304969787597656
128,-53.869625091552734,40.08844757080078,39.71542739868164,36.62852096557617
129,-54.92570495605469,39.43736267089844,39.19541931152344,35.30233383178711
130,-56.565277099609375,38.82365417480469,38.430091857910156,34.635013580322266
131,-58.222999572753906,38.44147872924805,38.02865219116211,33.8996467590332
132,-59.0883903503418,37.89506149291992,37.69707489013672,33.2913703918457
133,-62.29387283325195,36.74746322631836,36.66094207763672,32.36167907714844
134,-63.350311279296875,36.634559631347656,36.129295349121094,31.897037506103516
135,-63.90446853637695,36.15152359008789,35.456214904785156,30.84746551513672
136,-65.55288696289062,36.00391387939453,35.352012634277344,30.116455078125
137,-66.6644058227539,35.012168884277344,34.39335250854492,29.674741744995117
138,-67.92516326904297,35.032405853271484,34.098480224609375,28.95451545715332
139,-67.0263442993164,34.741825103759766,33.82719421386719,28.58210563659668
140,-68.50853729248047,34.4575080871582,33.53799057006836,28.27838134765625
141,-69.96331787109375,34.215877532958984,33.0948371887207,27.91263771057129
142,-69.26112365722656,33.97860336303711,33.22228240966797,27.96258544921875
143,-70.48975372314453,33.88236618041992,33.08256530761719,27.641597747802734
144,-70.50012969970703,33.81352615356445,32.9575080871582,27.61318016052246
145,-69.90811920166016,33.860687255859375,33.12775802612305,27.682079315185547
146,-69.69532775878906,34.36060333251953,33.247161865234375,27.71303939819336
147,-69.256103515625,34.03950881958008,33.147247314453125,27.915197372436523
148,-68.6687240600586,34.669918060302734,33.66080093383789,28.41644287109375
149,-68.1567611694336,34.54664611816406,33.68103790283203,28.825817108154297
150,-67.17047119140625,35.07778549194336,34.1072998046875,29.171558380126953
151,-66.60325622558594,35.14600372314453,34.562400817871094,29.473201751708984
152,-65.98360443115234,35.725833892822266,35.061458587646484,30.23047637939453
153,-63.332088470458984,36.188255310058594,35.5901985168457,30.857458114624023
154,-62.77827835083008,36.78480911254883,36.211177825927734,31.391124725341797
155,-61.577945709228516,37.49705123901367,36.81122589111328,32.52671432495117
156,-59.809932708740234,37.87808609008789,37.37825393676758,33.07276916503906
157,-58.63904571533203,38.15492630004883,37.747928619384766,33.82527160644531
