,0,1,2,3,4,5,6,7,8,9,10
0,48.62120056152344,18.475727081298828,6.295389652252197,4.382348537445068,-2.249638319015503,16.876022338867188,22.29667091369629,4.845336437225342,8.76940631866455,15.070605278015137,70.2446060180664
1,49.35181427001953,19.642961502075195,6.537776947021484,4.623654365539551,-0.07252224534749985,16.982593536376953,23.630735397338867,5.109426021575928,8.871847152709961,16.375120162963867,69.6005859375
2,48.66769790649414,20.746973037719727,6.395717620849609,4.643726348876953,-1.1262954473495483,16.869413375854492,23.176692962646484,4.947290897369385,8.923067092895508,16.611879348754883,69.32213592529297
3,48.37950134277344,20.456043243408203,6.5876617431640625,4.3730854988098145,-0.7750734090805054,16.199554443359375,23.574111938476562,4.779330253601074,8.874053955078125,15.994386672973633,68.94159698486328
4,48.462242126464844,19.64751625061035,6.484289169311523,3.678781270980835,-0.37550249695777893,16.55527687072754,23.46612548828125,4.2320876121521,8.603493690490723,15.334257125854492,69.19039916992188
5,47.51244354248047,19.41434097290039,6.235034942626953,3.416780471801758,0.1856255829334259,16.645015716552734,23.083864212036133,3.9733946323394775,8.51677131652832,15.873269081115723,68.37271881103516
6,46.91619873046875,19.388450622558594,6.341987133026123,3.5942540168762207,0.12266995757818222,15.880590438842773,22.9107666015625,4.107974052429199,8.647644996643066,16.07179832458496,67.12200927734375
7,45.90132141113281,18.155855178833008,6.088263511657715,3.114847183227539,-0.9917362928390503,16.1984806060791,23.26973533630371,3.907562732696533,8.435962677001953,15.622880935668945,66.22100067138672
8,46.2843017578125,18.307445526123047,6.1307549476623535,3.5940825939178467,-1.6122549772262573,15.575695991516113,21.06587028503418,3.9780893325805664,8.379850387573242,14.684988975524902,64.9870376586914
9,45.10443115234375,18.445812225341797,6.0365891456604,4.093153476715088,-0.7724817395210266,15.092700958251953,20.894790649414062,4.402036190032959,8.163962364196777,14.76171588897705,63.71531295776367
10,43.731388092041016,18.69939422607422,5.893285274505615,4.276919364929199,-0.9216445684432983,14.794147491455078,21.15172004699707,4.578761577606201,8.042375564575195,14.618535041809082,62.9005126953125
11,42.83455276489258,17.867267608642578,5.589883327484131,3.5045130252838135,-1.0893679857254028,15.10107707977295,20.804107666015625,3.914220094680786,7.662481784820557,13.851693153381348,62.35728454589844
12,41.96562957763672,17.056325912475586,5.544367790222168,3.189061403274536,-1.1762410402297974,14.406949043273926,19.842632293701172,3.5922505855560303,7.657442092895508,13.906386375427246,59.979129791259766
13,41.299598693847656,17.117996215820312,5.497244358062744,3.023934841156006,0.22864598035812378,13.967695236206055,19.28440284729004,3.3506031036376953,7.435219764709473,13.693099975585938,58.43760299682617
14,40.08910369873047,15.88046932220459,5.329341411590576,3.1438088417053223,0.18705151975154877,13.627286911010742,18.86391830444336,3.5580782890319824,7.346222400665283,13.853374481201172,56.4460563659668
15,39.075401306152344,15.706439971923828,5.079683303833008,2.7610530853271484,-0.6029361486434937,13.399715423583984,17.599525451660156,3.0475027561187744,7.052259922027588,13.228781700134277,55.343204498291016
16,37.808250427246094,15.934103965759277,4.946063041687012,3.308979034423828,0.5855074524879456,12.924321174621582,17.213212966918945,3.477800130844116,6.669064521789551,12.377129554748535,53.2246208190918
17,36.46393585205078,14.19185733795166,4.7834296226501465,2.2073416709899902,-0.2783680856227875,12.628101348876953,17.246829986572266,2.7141823768615723,6.583252906799316,12.330828666687012,52.428836822509766
18,34.98263168334961,14.804064750671387,4.7946085929870605,3.2985920906066895,-1.3713104724884033,11.547666549682617,16.8670597076416,3.558216094970703,6.432371616363525,10.80450439453125,50.13103485107422
19,33.172698974609375,13.97198486328125,4.360466957092285,3.164801836013794,-1.8288980722427368,11.372618675231934,15.415823936462402,3.343046188354492,6.018256664276123,9.75244426727295,48.08393096923828
20,32.28022003173828,12.915589332580566,4.30045747756958,2.8645317554473877,-1.460261344909668,11.044190406799316,15.498822212219238,3.193871259689331,6.016388416290283,10.517483711242676,45.8447380065918
21,31.361465454101562,12.51894474029541,4.227508544921875,2.9158174991607666,0.06940548121929169,10.581686019897461,15.09740161895752,3.232651472091675,5.828586578369141,10.983046531677246,44.54901123046875
22,30.09577178955078,11.697325706481934,3.9973020553588867,2.1490561962127686,0.04150233790278435,10.235002517700195,14.14062213897705,2.5084798336029053,5.581669330596924,10.677165031433105,43.38975524902344
23,28.839202880859375,10.522916793823242,3.9539170265197754,2.4841604232788086,0.3606567084789276,10.178878784179688,15.803388595581055,3.1544876098632812,5.251570701599121,9.498690605163574,41.3623046875
24,27.376018524169922,10.61135196685791,3.649773359298706,2.0948073863983154,-0.567338764667511,9.904045104980469,14.761887550354004,2.682983636856079,4.9353251457214355,8.858074188232422,39.87028884887695
25,26.462907791137695,9.519213676452637,3.511734962463379,2.393742799758911,-0.7928603291511536,9.7962646484375,14.766952514648438,3.0359182357788086,4.882376670837402,8.904677391052246,38.307376861572266
26,26.22918128967285,10.837604522705078,3.531615972518921,1.7223011255264282,0.26957815885543823,9.09317398071289,13.308855056762695,2.1260757446289062,4.824169158935547,9.034984588623047,36.98359298706055
27,24.7750244140625,10.144027709960938,3.2821640968322754,2.420154333114624,0.11901923269033432,8.89773178100586,12.981622695922852,2.766613721847534,4.507756233215332,8.462993621826172,36.318538665771484
28,23.65891456604004,9.780210494995117,3.1756014823913574,1.6665630340576172,-0.4934034049510956,8.00892162322998,11.333481788635254,1.9076329469680786,4.400831699371338,8.167804718017578,34.580501556396484
